pairid	sentid	comparison	sentence	source
1	1	expected	"I'm the man in the box
Buried in my shit
Won't you come and save me
Save me
Feed my eyes
Can you sew them shut?
Jesus christ,
Deny your maker
He who tries
Will be wasted
Feed my eyes
Now you've sewn them shut
I'm the dog who gets beat
Shove my nose in shit
Won't you come and save me
Save me
Feed my eyes
Can you sew them shut?
Jesus christ
Deny your maker
He who tries
Will be wasted
Feed my eyes
Now you've sewn them shut
Feed my eyes
Can you sew them shut?
Jesus christ,
Deny your maker
He who tries
Will be wasted
Feed my eyes
Now you've sewn them shut"	en
3	1	expected	"Hay tanto que quiero contarte
Hay tanto que quiero saber de ti,
Ya podemos empezar poco a poco
Cuéntame que te trae por aquí.
No te asustes de decirme la verdad
Eso nunca puede estar así tan mal
Yo también tengo secretos para darte
Y que sepas que ya no me sirven mas.
Hay tantos caminos por andar...
Dime si tú quisieras andar conmigo oh, oh, oh...
Cuéntame si quisieras andar conmigo oh, oh, oh...
Estoy ansiosa por soltarlo todo
Desde el principio hasta llegar al día de hoy;
Una historia tengo aquí para entregarte,
Una historia todavía sin final
Podríamos decirnos cualquier cosa
Incluso darnos para siempre un siempre no,
Pero ahora frente a frente aquí sentados
Festejemos que la vida nos cruzo
Hay tantos caminos por andar...
Dime si tú quisieras andar conmigo oh, oh, oh...
Cuéntame si quisieras andar conmigo oh, oh, oh...
Si quisieras andar conmigo..."	es
1	1	expected	"I am driving in my car up highway one
I left LA without telling anyone
There were people who needed something from me
But I am sure they’ll get along fine on their own
Oh this state of ecstasy
Nothing but road could ever give to me
This liberty wind in my face
And I’m giggling again for no reason
I am dancing with my friends in elation
We’ve taken adventures to new levels of fun
I can feel the bones are smiling in my body
I can see the meltings of inhibition
Oh this state of ecstasy
Nothing but road could ever give to me
This liberty wind in my face
And I’m giggling again for no reason
I’m reeling jubilation
Triumphant in delight
I am at home in this high five
And I’m smiling for no reason
I am sitting at the set of cali sun
We’ve gotten quiet for its’ last precious seconds
I can feel the salt of the sea on my skin
And we still hear the echoes of abandon
Oh this state of ecstasy"	en
1	1	expected	"We thought that this would be different
Yea, and we were so right
Say it with me, ""I am the one who dreams""
Trust in your heart
Accomplish everything, see everything you could not live without
This is a big mistake, I'm second guessing my way
Stay off of the ground, it's so easy to take chance
Say you think its good for me and I'll stop being reckless
Damn I hope you're right
It's time to step away and take another glance
It's time to walk away and maybe have a fighting chance
It's time to step away and dance another dance
It's time to walk away and leave behind a sweet romance
You take my breath away, you take my breath away
We will sing this song together tonight, ""you take my breath away""
Close your eyes, think of me, please take my breath away
I will be alright, memories survive through the night
I never promised you, I never promised you
I never promised you this would get easier
I never promised you, I never promised you
I never promised you this would get easier
You take my breath away, you take my breath away
We will sing this song together tonight, ""you take my breath away""
Close your eyes, think of me, please take my breath away
I will be alright, memories survive through the night
If you go I'll break, don't go I'll wait
If we go you'll break, beg me to stay
If you go I'll break, don't go I'll wait
If we go you'll break, beg me to stay
Oh no, I want you to know you're not alone
I hope that you really know you're not alone
It's tearing me apart, we've seen this before
It's tearing me apart"	en
2	1	expected	"Nada de novo no céu
A mesma mancha negra no meio do sol
Nós nessa lua-de-mel
Detados, de pés dados
Debaixo do nosso lençol
Você me lambe, você me come
Diz que sou seu homem, antropófago, canibal
Tem uma coisa de pele, uma coisa de pêlo
Fora da ordem, fora do normal
Refrão:
Você caiu como uma luva
Como um dia de sol
Depois de uma noite de chuva
Depois de uma noite de chuva
Me deixou cantando assim
La-Lara-Larala
La-Lara-Larala
Eu e você assistindo TV
Eu sempre perco o controle
Não consigo mudar o canal
E a gente se ama
Ao som do mundo canibal
Refrão (2x)
Me deixou cantando assim
La-Lara-Larala
[É bem, eu e você, você e eu]
La-Lara-Larala
[Nós dois, embaixo do nosso lençol]
La-Lara-Larala
La-Lara-Larala"	pt
1	1	expected	"I took my baby
On a Saturday bang
Boy is that girl with you
Yes we're one and the same
Now I believe in miracles
And a miracle
Has happened tonight
But, if
You're thinkin'
About my baby
It don't matter if you're
Black or white
They print my message
In the Saturday sun
I had to tell them
I ain't second to none
And I told about equality
An it's true
Either you're wrong
Or you're right
But, if
You're thinkin'
About my baby
It don't matter if you're
Black or white
I am tired of this devil
I am tired of this stuff
I am tired of this business
Sew when the
Going gets rough
I ain't scared of
Your brother
I ain't scared of no sheets
I ain't scare of nobody
Girl when the
Goin' gets mean
Don't tell me you agree with me
When I saw you kicking dirt in my eye
But, if
You're thinkin' about my baby
It don't matter if you're black or white
I said if
You're thinkin' of
Being my baby
It don't matter if you're black or white
I said if
You're thinkin' of
Being my brother
It don't matter if you're
Black or white
Ooh, ooh
Yea, yea, yea now
Ooh, ooh
Yea, yea, yea now
It's black, it's white
It's tough for you
To get by
It's black , it's white, whoo
It's black, it's white
It's tough for you
To get by
It's black , it's white, whoo"	en
1	1	expected	"This house is a circus, berserk as fuck
We tend to see that as a perk though
Look
What it's done to your friends their memories are pretend
And the last thing they want is for the feeling to end
This house is a circus, berserk as fuck
We tend to see that as a perk though
Look
What it's done to your friends their memories are pretend
And the last thing they want is for the feeling to end
Looking for trouble and there's lovers to be had
Those ones next to us are such lovely lads
Scaling the corridors for maidens in the maze
And the anomaly is slipping into familiar ways
And we're forever unfulfilled
Can't think why
Like a search for murder clues
In dead man's eyes
Forever unfulfilled
And can't think why
Like a search for murder clues
In dead man's eyes
The more you open your mouth
The more you're forcing performance
All the attention is leading me to feel important
(completely obnoxious)
Now that we're here, we may as well go too far
Wriggling around just so that you won't forget
There's certainly some venom in the looks that you collect
Aimlessly gazing at the blazers in the queue
Struggling with the notion that it's life not film
This house is a circus, berserk as fuck
We tend to see that as a perk though
Look
What it's done to your friends their memories are pretend
And the last thing they want is for the feeling to end"	en
3	1	expected	"Dare (La La La) Spanish version
Hola, hola!
La la la la la
La la la la la
La la la la la la
La la la
La la la la la
La la la la la
La la la la la la
Adentro
(Leggo, leggo, leggo, leggo)
Toda mi vida, fue asi
Tanto te busque hasta que llegaste
Y con esa boca, que Dios te a dado, me obligas
Podria dejarte, las ganas de ti
Me devoran, los segundo de todas las horas
Tus dos luceros, todo lo que quiero
Sin tus ojos azules me muero
Ven y besame mucho, el mundo no importa
La noche comienza, no pares ahora
La la la la la
La la la la la
La la la la la la
Porque yo siempre te llevo
La la la
La la la la la
La la la la la
La la la la la la
Adentro
De todo lo que existe, ya es muy profundo
Lo que mas quiero en este mundo, es estar a tu lado
Noche dia, es asi como viviria
Las ganas de ti me deboran, los segundo de todas las horas
Tus dos luceros, todo lo que quiero
Sin tus ojos azules me muero
Si de vere me quieres, como yo te quiero
Ven besame ahora, y besame luego
La la la la la
La la la la la
La la la la la la
Porque yo siempre te llevo
La la la
La la la la la
La la la la la
La la la la la la
Adentro
Ven y besame mucho, el mundo no importa
La noche comienza, no pares ahora
La la la la la
La la la la la
La la la la la la
La la la
La la la la la
La la la la la
La la la la la la
Adentro
(Leggo, leggo, leggo, leggo)"	es
3	1	expected	"Hoy siento el frio (vacio)
Y sigo (herido)
Camino (perdido)
Me cuesta respirar, si no estas
Se extingue el fuego (comprendo)
Que el tiempo (que el viento)
Me dice (nos dice) que no regresaras..
jamas
Te escucho respirar aqui en mi habitación
Y aunque te encuentres lejos tu recuerdo
No se va
Sólo pienso en ti
No quiero despertar
Quiero regresar mi vida al tiempo
Sintiendo que nunca te perdí, que nunca te falle
Que en este corazón sigues viviendo, latiendo
Pues sólo pienso en ti
En cada baso (dejaste)
Marcada (mi alma)
Mi almohada (mi cama)
Mi forma de enfrentar la verdad
Soy tus caricias (de prisa)
Tu aliento (mis manos)
Tu tacto (mi llanto)
Tu forma de amar de amar
Te escucho respirar aquí en mi habitación
Y aunque te encuentres lejos tu recuerdo
No se va
Sólo pienso en ti
No quiero despertar
Quiero regresar mi vida al tiempo
Sintiendo que nunca te perdí, que nunca te falle
Que en este corazón sigues viviendo, latiendo
Pues sólo pienso en ti
Sólo creo en ti
Y tarde comprendí mi error
Si estuvieras hoy aquí
Podrías entender, sabrías que en mi cuerpo
Aun hay restos de tus besos
Pues sólo pienso en ti
No quiero despertar
Quiero regresar mi vida al tiempo
Sintiendo que nunca te perdí, que nunca te falle
Que en este corazón sigues viviendo, latiendo
Pues sólo pienso en ti
Sólo pienso en ti"	es
3	1	expected	"Cada vez que yo me voy
Llevo a un lado de mi piel Tus fotografías
Para verlas cada vez,
Que tu ausencia me devora entero el corazón
Y yo no tengo remedio más
Que amarte.
Y en la distancia te puedo ver
Cuando tus fotos me siento a ver.
Y en las estrellas tus ojos ver
Cuando tus fotos me siento a ver
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cuando hay un abismo desnudo
Que se opone entre los dos
Yo me valgo del recuerdo
Taciturno de tu voz
Y de nuevo siento enfermo este corazón
Que no le queda remedio más que amarte
Y en la distancia te puedo ver
Cuando tus fotos me siento a ver
Y en las estrellas tus ojos ver
Cuando tus fotos me siento a ver
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás
Cada vez que te busco te vas
Y cada vez que te llamo no estás
Es por eso que debo decir que tú sólo en mis fotos estás"	es
1	1	expected	"How many times will they do the same thing?
How did they get programmed to, your following?
Everyoneâ€™s locked up in their suffering
The only way you can tell is reconsider everything
What if the truth is that there is no truth
The only thing I can prove is there is no proof
Donâ€™t be so sure that your source is correct
People believed it before, before they had checked
How many times can they tell you
Til you just give them their way
How many times can sell you
Til you let them have their say
Every time you will ignore your
Heart it will come back twice more
Never deny your own instinct
Reconsider Everything
Everybody want something they control
Some just want grass some they want gold
Either way does it feel good or feel low
Taking you down not fast but real slow
Rebellion done for it's own sake
Does not a true free thinker make
To go against for it's own sake
You're still controlled by the course that the other man takes
Reconsider everything, reconsider everything
Reconsider everything, reconsider everything
Reconsider everything, reconsider everything
Reconsider everything."	en
2	1	expected	"Conflitos existenciais tomam conta da minha cabeça
De onde eu vim e quem sou?
Por que estou aqui e pra onde vou?
Conflitos existenciais tomam conta da minha cabeça
Porque nada é como eu queria que fosse
Isso tudo ao meu redor, quem é que trouxe?
Conflitos existenciais tomam conta da minha consciência
Todos erros que eu cometi
Contrariando uma voz que eu não quis ouvir
Conflitos existenciais tomam conta da minha cabeça
Porque nada é como eu queria que fosse
Isso tudo ao meu redor, quem é que trouxe?"	pt
3	1	expected	"Aquí llegaron las hormigas
Vamos conquistando tierras enemigas
Invisible silenciosa y simultanea
Toda la invasión es subterránea
Sin disparar al aire
Sin tirar misiles
Sin tener que matar gente
Usando proyectiles
La guerra la peleamos sin usar fusiles
De bloque en bloque como los albañiles
Han tratado de pararnos un par de vaqueros
Pero ya está construido el hormiguero
Somos muchos hermanos
Con muchos primos
La familia es grande porque nos reproducimos
Desplazamos al vaquero de sus oficinas
Porque trabajamos a tiempo completo sin propina
No somos bienvenidos
Como quiera entramos
Te picamos y te castigamos
Cuando más te confías las hormigas
Te engañan atacan en equipo como las pirañas
Aunque sean pequeñas gracias a la unión
Todas juntas se convierten en camión
Pobre del vaquero que nos subestima
Cuando se duerme se le viene la colonia encima
Por eso los vaqueros en todas las esquinas
Los tenemos comiendo comida latina
¿Tú quieres guerra? (x14)
Las hormigas pueden contra cualquier gigante
Entran por la trompa de cualquier elefante
Los derrumban sin que la sangre les salpique
Acido fórmico pa' que les pique
No te confíes si la picada no te arde
La quemazón de la picada la sientes más tarde
Aunque tengas botas vaquetas y sombrero
Hay muchas hormigas y pocos vaqueros
Los humildes se comieron a los nobles
Para el 2020 vamos a ser el doble
Aquí no hay racismo no se trata de raza
Si trabajo aquí pues aquí tengo mi casa
Ser imparcial de eso es que se trata
Hay que compartir los dulces de la piñata
Ahora si el vaquero nos maltrata
Puede ser que a las hormigas les salga lo de Zapata
En equipo se resuelve cualquier contratiempo
Cuando te picamos, picamos al mismo tiempo
Sobre nuestra unidad no debe haber preguntas
Frente al peligro las hormigas mueren juntas
¿Tú quieres guerra? (x8)
Un país durmiendo es un país desierto
Mi gobierno se asusta cuando me despierto
Pueden tirarse hasta los federales
Somos 600 millones sin contar los ilegales
Entre las patas nunca escondo el rabo
Prefiero morir como rebelde
Que vivir como esclavo
Apuesto que los tuyos
Se rinden primero
Porque los soldados
Míos no pelean por dinero
No le tengo miedo a las confrontaciones
Porque yo me crie con invasiones
Y como las hormigas si tengo mala suerte
Defiendo mi hormiguero hasta la muerte
¿Tú quieres guerra? (x21)
¡Vamos a medirnos a ver quién es más bravo!"	es
